# format_version: 1;
# system_name: Nexus;
# date_time: 2021-09-13T00-00-00Z;
# samples_per_day: 144;
# project_first_level: AIRPORT;
# project_second_level: AD8_PROTOTYPE;
# project_name: GENERAL_DAQ;
# project_version: 0;
# license: Usage policy according to https://onedas.iwes.fraunhofer.de/attachments/AIRPORT_AD8_PROTOTYPE_GENERAL_DAQ/UsageAgreementAdwen.pdf.;
Unix time;M0000_V1;P0420_RotorSpdRaw;M0010_V2;M0020_V3;M0030_V4;M0040_V5;M0050_V6;M0060_Precipitation;M0070_D1;M0100_D4;M0110_D5;M0200_B1;M0210_B2;M0220_T1;
-;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean_polar;600 s_mean_polar;600 s_mean_polar;600 s_mean;600 s_mean;600 s_mean;
-;m/s;rpm;m/s;m/s;m/s;m/s;m/s;mm;deg;deg;deg;hPa;hPa;�C;
1631624400.00000;4.849;4.611;4.77;4.729;4.544;4.263;3.462;0;106.2;114;110.6;1001;1012;19.72;
1631625000.00000;4.497;4.323;4.404;4.355;4.447;3.889;3.504;0;87.45;86.4;82.41;1001;1012;19.91;
1631625600.00000;5.126;4.549;5.059;4.756;4.662;4.306;3.568;0;100.6;103.1;99.18;1001;1012;20.07;
1631626200.00000;4.424;4.364;4.342;4.275;4.146;3.844;2.999;0;102;112.1;110.9;1001;1012;19.91;
1631626800.00000;4.987;4.326;4.91;4.529;4.113;3.657;3.337;0;90.82;98.64;94.34;1001;1012;20.02;
1631627400.00000;4.533;3.718;4.493;4.371;4.246;3.885;3.452;0;110.4;114.1;105.3;1001;1012;20.23;
1631628000.00000;4.669;4.027;4.574;4.575;4.498;4.116;3.336;0;101.8;105.1;98.61;1001;1012;20.23;
1631628600.00000;4.264;4.182;4.198;3.992;3.665;3.61;3.414;0;95.7;99.24;94.04;1000;1012;20.46;
1631629200.00000;5.284;4.888;5.223;5.291;5.004;4.513;3.742;0;99.13;109.9;103.3;1000;1012;20.58;
1631629800.00000;5.294;4.441;5.203;5.289;4.999;4.782;4.192;0;106;107.4;102.9;1000;1012;20.66;
1631630400.00000;4.31;4.523;4.233;4.211;4.132;3.664;3.221;0;103.6;111;105.5;1000;1012;20.76;
1631631000.00000;4.317;5.064;4.3;4.205;4.039;3.536;2.925;0;107.4;119;110.6;1000;1012;21.01;
1631631600.00000;5.588;1.345;5.48;5.36;4.904;4.158;3.273;0;105.4;114.5;111.8;1000;1012;20.9;
1631632200.00000;5.241;0.2605;5.137;5.073;4.866;4.493;4.051;0;97.3;103.5;100.6;1000;1012;20.87;
1631632800.00000;5.458;0.2304;5.378;5.106;4.903;4.547;4.139;0;95.7;104.1;100.1;1000;1011;20.91;
1631633400.00000;5.489;0.2158;5.399;5.156;4.861;4.424;3.874;0;94.14;105.5;102.3;1000;1011;20.92;
1631634000.00000;4.593;0.1969;4.508;4.423;4.294;4.018;3.214;0;102.6;116.1;113.1;1000;1011;21.02;
1631634600.00000;4.366;0.1924;4.291;4.192;3.992;3.652;3.174;0;92.15;98.87;95.91;1000;1011;21.04;
1631635200.00000;4.556;0.1771;4.482;4.297;3.954;3.66;3.417;0;93.8;97.16;93.99;1000;1011;20.92;
1631635800.00000;4.43;0.1995;4.369;4.067;3.878;3.593;3.12;0;91.19;102;101.2;999.8;1011;20.76;
1631636400.00000;4.054;0.1843;4.006;3.568;3.287;3.385;3.02;0;85.22;102.2;103.8;999.9;1011;20.76;
1631637000.00000;3.948;0.2296;3.877;3.461;2.685;2.616;2.309;0;84.53;92.37;85.55;999.9;1011;20.66;
1631637600.00000;5.036;0.2548;4.939;4.392;3.715;2.911;2.728;0;85.8;76.57;70.95;999.8;1011;20.46;
1631638200.00000;5.146;0.2782;5.055;4.296;3.552;2.808;2.471;0;90.17;78.22;72.51;999.8;1011;20.21;
1631638800.00000;5.401;0.3016;5.342;4.137;3;2.265;2.112;0;90.64;88.66;80.72;999.7;1011;20.05;
1631639400.00000;5.654;0.3128;5.574;4.845;3.671;2.747;2.308;0;87.15;80.57;76.88;999.7;1011;19.94;
1631640000.00000;6.807;0.3539;6.709;6.107;4.674;3.393;2.847;0;84.56;76.02;71.35;999.6;1011;19.72;
1631640600.00000;6.805;0.3675;6.709;6.158;4.694;2.999;2.57;0;84.48;74.9;70.64;999.6;1011;19.57;
1631641200.00000;6.884;0.3559;6.794;6.101;4.509;2.944;2.54;0;83.91;75.77;69.74;999.6;1011;19.46;
1631641800.00000;7.088;0.4048;7;6.513;4.808;3.202;2.78;0;85.58;76.93;71.95;999.5;1011;19.38;
1631642400.00000;7.343;0.4742;7.25;7.015;5.446;3.345;2.884;0;88.19;79.8;75.8;999.5;1011;19.34;
1631643000.00000;7.816;0.509;7.719;6.994;5.576;3.416;2.965;0;89.98;77.69;75.47;999.3;1011;19.32;
1631643600.00000;8.876;0.523;8.78;8.04;6.317;4.268;3.501;0;90.69;79.47;75.68;999.2;1011;19.31;
1631644200.00000;10.16;0.5535;10.05;8.691;6.708;4.554;3.858;0;91.44;83.43;79.19;999;1010;19.16;
1631644800.00000;9.91;1.206;9.829;7.984;5.926;4.099;3.557;0;93.13;87.64;81.89;999.1;1010;18.98;
1631645400.00000;9.34;7.389;9.246;7.42;5.297;3.735;3.427;0;93.31;89.43;84.57;999.1;1010;18.7;
1631646000.00000;8.798;8.334;8.715;7.081;5.026;3.348;3.001;0;92.81;88.32;83.89;999.1;1010;18.51;
1631646600.00000;8.831;8.299;8.75;7.035;5.083;3.622;3.32;0;92.46;83.7;74.2;999;1010;18.3;
1631647200.00000;8.7;8.385;8.59;7.281;5.617;3.906;3.291;0;91.78;82.6;75.49;998.9;1010;18.1;
1631647800.00000;9.176;8.499;9.066;7.481;5.856;3.918;3.496;0;92.73;81.79;72.21;998.7;1010;18.04;
1631648400.00000;9.229;8.499;9.122;7.2;4.743;3.504;3.337;0;95.72;89.27;86.96;998.7;1010;18;
1631649000.00000;9.268;8.5;9.171;7.49;5.229;3.981;3.426;0;98.24;93.39;92.62;998.6;1010;17.93;
1631649600.00000;9.121;8.499;9.03;7.701;5.902;4.598;3.872;0;101.6;95.45;94.84;998.5;1010;17.92;
1631650200.00000;8.786;8.499;8.689;7.346;5.712;4.297;3.728;0;100.8;93.07;92.61;998.5;1010;17.77;
1631650800.00000;9.089;8.5;8.996;7.596;5.717;4.183;3.69;0;100.6;93.51;90.39;998.4;1010;17.68;
1631651400.00000;9.219;8.501;9.115;7.93;5.919;4.343;3.965;0;100.1;92.69;91.83;998.3;1010;17.67;
1631652000.00000;9.326;6.75;9.214;7.83;5.633;4.19;3.688;0;100.2;93.27;91.81;998.2;1010;17.64;
1631652600.00000;9.071;0.2036;8.955;7.635;5.907;4.329;3.94;0;99.97;97.01;95.57;998.1;1010;17.56;
1631653200.00000;9.095;0.3456;8.984;7.852;6.338;4.922;4.407;0;101.9;98.55;96.78;998.1;1010;17.55;
1631653800.00000;8.861;0.1983;8.759;7.594;6.32;5.078;4.364;0;103.5;99.93;97.72;998.1;1010;17.51;
1631654400.00000;8.874;0.1587;8.774;7.44;5.897;4.548;3.842;0;106.4;105.6;99.19;998.1;1010;17.5;
1631655000.00000;9.355;0.1939;9.246;7.956;6.411;5.104;4.399;0;106.5;102.8;97.34;998;1010;17.52;
1631655600.00000;9.644;0.2078;9.533;8.121;6.751;5.433;4.641;0;108;101.7;96.46;998;1009;17.66;
1631656200.00000;9.403;0.2086;9.295;8.296;6.564;5.213;4.39;0;110.5;105.4;98.15;998;1010;17.65;
1631656800.00000;9.242;0.1601;9.128;8.195;6.571;4.911;4.34;0;111.6;106.7;99.72;998;1009;17.58;
1631657400.00000;8.933;0.1653;8.833;7.953;6.317;5.082;4.268;0;112.1;107.9;100.6;997.9;1009;17.49;
1631658000.00000;9.161;0.1908;9.027;7.988;6.215;5.024;4.438;0;113.1;107.5;102.2;997.8;1009;17.41;
1631658600.00000;9.017;0.1994;8.866;7.95;6.051;4.554;4.053;0;113.8;107.6;102.4;997.8;1009;17.42;
1631659200.00000;9.006;0.1811;8.842;7.895;6.171;4.824;4.028;0;114.4;105.7;100.5;997.7;1009;17.39;
1631659800.00000;9.117;1.277;8.937;8.069;6.36;5.037;4.301;0;115.1;106.7;101.3;997.6;1009;17.38;
1631660400.00000;8.637;0.2231;8.449;7.415;5.811;3.873;3.09;0;116.3;111.1;103.9;997.6;1009;17.36;
1631661000.00000;8.686;0.2373;8.505;7.411;6.34;4.521;3.264;0;118.1;112.2;107.9;997.4;1009;17.36;
1631661600.00000;8.765;0.2424;8.599;7.559;6.236;4.15;3.606;0;116.6;111.1;104.6;997.2;1009;17.39;
1631662200.00000;8.162;0.1908;8.099;6.486;5.921;4.766;3.476;0;119.6;115;109.7;997.3;1009;17.31;
1631662800.00000;7.938;0.1639;7.895;6.695;5.79;4.159;3.196;0;118.7;113.1;108.6;997.1;1009;17.24;
1631663400.00000;6.93;0.1753;7.382;5.285;4.434;3.831;2.926;0;122.7;117.6;111.4;997.1;1009;17.19;
1631664000.00000;6.646;0.163;7.208;5.289;4.27;3.716;3.068;0;123.3;116.8;111.2;997;1009;17.12;
1631664600.00000;6.231;0.1626;6.914;4.958;4.242;3.576;2.93;0;123.4;114.8;107.5;996.9;1008;17.08;
1631665200.00000;7.143;0.1623;7.016;6.245;5.215;3.92;3.29;0;117.9;108.1;100.4;996.7;1008;17.08;
1631665800.00000;7.312;0.1822;7.164;6.447;5.239;3.896;3.26;0;117.9;106.5;99.73;996.7;1008;17.08;
1631666400.00000;7.641;0.1878;7.508;6.681;5.367;3.769;3.256;0;118;108.2;99.69;996.6;1008;17.12;
1631667000.00000;7.676;0.2292;7.532;6.686;5.347;3.599;3.113;0;118.2;109.8;100.5;996.5;1008;17.1;
1631667600.00000;7.859;0.2411;7.704;6.849;5.42;4.196;3.571;0;117.6;106.6;98.27;996.5;1008;17.11;
1631668200.00000;7.83;0.2509;7.678;6.862;5.631;4.301;3.671;0;117.9;105.6;98.77;996.4;1008;17.13;
1631668800.00000;6.479;0.2374;7.421;5.277;4.699;4.238;3.373;0;125.4;114.2;110.1;996.4;1008;17.03;
1631669400.00000;7.017;0.2404;7.966;6.043;5.452;5.036;3.817;0;125;113.5;107.6;996.4;1008;17.06;
1631670000.00000;6.924;0.2164;7.961;5.679;4.798;4.745;3.573;0;125.4;114.5;108;996.3;1008;17.07;
1631670600.00000;7.621;0.2197;8.059;6.685;6.212;5.104;3.879;0;121.8;114.8;109.8;996.3;1008;17;
1631671200.00000;7.444;0.2378;8.074;6.531;6.013;4.897;3.411;0;122.7;114.2;110;996.1;1008;16.98;
1631671800.00000;7.137;0.2674;7.775;6.118;5.668;5.109;3.923;0;123.7;115;110.4;996.1;1008;16.88;
1631672400.00000;6.777;0.2867;7.932;5.374;4.228;4.151;3.217;0;127.3;114.4;110.9;996;1007;16.81;
1631673000.00000;7.044;0.3286;8.092;5.665;4.217;3.974;2.811;0;129;115.7;114.3;995.9;1007;16.72;
1631673600.00000;7.818;0.2757;8.359;6.183;4.48;3.276;2.474;0;132.6;126.1;125.6;995.9;1007;16.71;
1631674200.00000;8.727;0.2886;8.798;6.842;4.909;3.839;3.071;0;136.4;130.3;125.7;995.8;1007;16.77;
1631674800.00000;9.042;0.3316;9.12;6.884;4.76;3.262;2.55;0;136.3;127.7;123.4;995.7;1007;16.76;
1631675400.00000;9.517;0.3319;9.475;7.125;5.134;3.641;2.759;0;137.5;130.6;125.1;995.5;1007;16.88;
1631676000.00000;9.55;0.2784;9.588;7.286;5.211;3.882;2.9;0;136.4;129.2;124.4;995.4;1007;16.94;
1631676600.00000;9.038;0.2645;9.041;6.801;4.928;3.409;2.515;0;137.3;131.1;127.5;995.4;1007;16.82;
1631677200.00000;9.077;0.2701;9.037;6.584;4.759;3.505;2.801;0;137.9;130.9;124.2;995.3;1007;16.79;
1631677800.00000;8.996;0.268;8.948;6.603;4.768;3.347;2.374;0;138.3;130.6;128.3;995.2;1007;16.74;
1631678400.00000;9.076;0.2864;8.999;6.737;4.675;3.605;2.991;0;141.7;131.8;126.3;995.2;1007;16.7;
1631679000.00000;9.199;0.2669;9.116;6.854;4.931;3.737;3.015;0;144;131.6;123.3;995.1;1007;16.93;
1631679600.00000;8.886;0.2793;8.807;6.619;4.675;3.508;2.588;0;142.5;130.8;129.2;995;1007;16.97;
1631680200.00000;9.037;0.2717;8.963;6.733;4.69;3.386;2.489;0;144.2;135.9;131;995;1007;16.85;
1631680800.00000;9.195;0.2556;9.113;7.105;5.185;3.794;2.82;0;146.4;138.9;134.3;995;1007;16.76;
1631681400.00000;8.348;0.2697;8.281;7.407;5.199;3.935;2.978;0;154.6;139;135.6;994.9;1007;17.02;
1631682000.00000;8.003;0.2811;7.932;7.958;5.597;4.065;3.008;0;157.6;137.6;134;994.9;1007;17.66;
1631682600.00000;8.067;0.2598;7.99;7.973;5.633;4.029;3.08;0;155.9;138.7;137.1;994.8;1006;17.68;
1631683200.00000;8.212;0.2606;8.141;8.05;5.689;4.16;3.088;0;154.7;137.4;134.8;994.8;1006;17.73;
1631683800.00000;8.571;0.2782;8.493;7.975;5.542;4.144;3.16;0;151.6;138.6;135;994.8;1006;17.42;
1631684400.00000;8.183;0.2575;8.107;7.481;5.217;3.895;2.967;0;150.9;136.8;132.3;994.8;1006;17.27;
1631685000.00000;7.752;0.2912;7.668;7.136;4.94;3.669;2.833;0;150.6;134.2;131;994.8;1006;17.29;
1631685600.00000;7.73;0.3111;7.665;7.306;5.081;3.69;2.904;0;154.2;138.9;131.3;994.8;1006;17.43;
1631686200.00000;7.963;1.272;7.885;7.556;5.318;4.101;3.089;0;152.2;136.8;133.5;994.8;1006;17.59;
1631686800.00000;8.066;0.9796;7.99;7.121;5.365;3.938;2.973;0;150.9;135.6;132.6;994.7;1006;17.33;
1631687400.00000;7.775;0.4074;7.7;6.759;4.906;3.545;2.599;0;149.2;134.4;130.8;994.7;1006;17.23;
1631688000.00000;7.048;0.3786;6.967;5.875;4.438;3.264;2.534;0;148;130.8;125.3;994.7;1006;17.26;
1631688600.00000;7.639;0.2562;7.559;5.986;4.605;3.536;2.586;0;146.4;138.9;134.4;994.8;1006;16.95;
1631689200.00000;6.848;0.2591;6.77;5.737;4.358;3.496;2.587;0;151.6;147.4;145.9;995;1007;16.68;
1631689800.00000;6.91;0.2178;6.838;5.815;4.733;3.79;2.764;0.0003267;160.7;160;156.2;995.2;1007;16.6;
1631690400.00000;7.562;0.2311;7.513;6.499;5.235;3.776;2.797;0.0008336;172.3;161.2;156.3;995.2;1007;16.75;
1631691000.00000;7.441;0.2002;7.391;6.097;4.924;3.26;2.031;0.00116;173.9;161;152.5;995.2;1007;16.85;
1631691600.00000;7.06;0.1977;7.011;5.934;4.42;3.118;2.183;0.0005067;170.4;152.6;146.4;995.2;1007;16.84;
1631692200.00000;6.574;0.1789;6.508;5.375;4.112;3.014;2.123;0.0008467;166.1;158.3;154.4;995.3;1007;16.72;
1631692800.00000;6.863;0.211;6.799;6.107;5.131;3.627;2.536;0.002153;179.2;160.2;153.6;995.3;1007;16.96;
1631693400.00000;6.981;0.1948;6.924;5.881;4.108;2.848;1.874;0.0006733;175.1;145.6;139.9;995.1;1007;17.29;
1631694000.00000;7.502;0.1953;7.446;6.283;4.25;3.033;2.235;0.0006667;166.4;143.5;139;995.1;1007;17.25;
1631694600.00000;7.365;0.2398;7.307;6.62;5.011;3.455;2.402;0.0004933;174.5;148.7;144.9;995.1;1007;17.67;
1631695200.00000;6.716;0.178;6.651;6.03;4.561;3.154;2.221;0.0004933;172.9;144.2;138.1;995;1007;17.79;
1631695800.00000;7.397;0.2109;7.341;6.508;5.007;3.714;2.769;0.0005067;168.3;147.5;141.9;995;1007;17.61;
1631696400.00000;7.259;0.1705;7.206;6.211;4.704;3.244;2.429;0.0003333;167.1;146.3;137.2;995.1;1007;17.47;
1631697000.00000;7.195;0.1709;7.133;6.417;4.724;3.616;2.729;0.0004933;168.9;139.7;134;995.1;1007;17.94;
1631697600.00000;6.896;0.1367;6.826;6.227;4.435;3.413;2.581;0.0003467;164.5;140.7;136.3;995;1007;18;
1631698200.00000;6.559;0.1349;6.493;5.28;3.859;2.671;1.847;0.00066;162.2;147.6;142.8;995.1;1007;17.54;
1631698800.00000;5.553;0.1609;5.484;4.203;3.445;2.785;1.83;0.00066;162.9;157.9;158.1;995.1;1007;17.17;
1631699400.00000;5.737;0.1374;5.678;4.355;3.044;2.328;1.587;0.001173;174.3;153;148.1;995;1007;17.44;
1631700000.00000;4.988;0.1406;4.915;3.853;2.997;2.356;1.767;0.00034;173.3;162.1;160.5;995;1007;17.36;
1631700600.00000;4.417;0.1146;4.35;3.679;2.878;2.308;1.837;0.0005;174.3;162;159.5;995;1007;17.21;
1631701200.00000;4.672;0.1531;4.6;3.873;3.121;2.349;1.671;0.0004934;176.8;154.2;148.3;995;1007;17.19;
1631701800.00000;4.728;0.1447;4.659;3.885;2.88;2.182;1.644;0.0004867;171.8;149.7;144.8;994.8;1006;17.27;
1631702400.00000;4.659;0.136;4.589;3.72;2.609;2.167;1.774;0.001167;163.9;136.3;132.8;994.7;1006;17.32;
1631703000.00000;5.005;0.1351;4.924;4.115;2.923;2.141;1.736;0.001;165.5;140.6;132.2;994.6;1006;17.39;
1631703600.00000;3.944;0.1296;3.875;3.245;2.35;1.743;1.27;0.0004867;178.5;157.1;152.6;994.6;1006;17.48;
1631704200.00000;4.621;0.1152;4.556;4.351;3.401;2.595;2.062;0.0005;175.8;143.8;137.6;994.5;1006;17.53;
1631704800.00000;5.097;0.1236;5.029;4.674;3.663;2.843;2.054;0.0003334;170.1;141.8;138.5;994.4;1006;17.61;
1631705400.00000;5.225;0.1174;5.152;4.776;3.757;2.756;1.915;0.0001667;166.6;145.3;140.3;994.4;1006;17.65;
1631706000.00000;5.192;0.1243;5.12;4.707;3.729;3.067;2.356;0;154.1;136.2;130.7;994.3;1006;17.64;
1631706600.00000;4.795;0.1168;4.718;4.407;3.297;2.396;1.856;0;153.5;143.4;135.4;994.3;1006;17.6;
1631707200.00000;4.12;0.08591;4.04;3.434;2.576;2.175;1.641;0;149.9;146.2;143.1;994.3;1006;17.56;
1631707800.00000;3.591;0.08937;3.52;2.993;2.63;1.942;1.371;0;154.8;149.7;145.9;994.3;1006;17.6;
1631708400.00000;3.449;0.05479;3.373;2.958;2.558;2.125;1.568;0;162.9;160.6;153.4;994.3;1006;17.6;
1631709000.00000;3.18;0.05343;3.111;2.949;2.695;2.308;1.653;0;170.9;170.5;167.1;994.3;1006;17.62;
1631709600.00000;2.587;0.02464;2.508;2.259;2.17;1.917;1.424;0;171.6;164.8;156.6;994.2;1006;17.69;
1631710200.00000;2.008;0.01268;1.947;1.757;1.478;1.349;1.019;0;189.1;183.7;177.7;994.3;1006;17.77;
1631710800.00000;2.371;0.0617;2.327;1.938;1.475;1.152;0.8425;0;199;187.1;181.6;994.2;1006;17.87;
1631711400.00000;2.463;2.305E-05;2.389;2.261;2.123;1.709;1.231;0;189.5;178.8;169.2;994.1;1006;17.92;
1631712000.00000;2.663;0;2.579;2.397;2.319;1.953;1.428;0;196.7;187.4;180.8;994.1;1006;17.94;
1631712600.00000;2.772;2.094E-05;2.69;2.649;2.499;2.053;1.358;0;189.7;190.9;188.2;994.1;1006;18;
1631713200.00000;3.523;0.01339;3.458;3.123;2.772;2.07;1.54;0;198.3;193.7;192.7;994.2;1006;18.05;
1631713800.00000;3.938;0.05027;3.882;3.79;3.584;3.058;2.252;0.0008533;203;206.7;200.5;994.3;1006;18.04;
1631714400.00000;4.285;0.06717;4.228;4.032;3.577;2.727;1.935;0.00118;193.5;198.7;191.1;994.1;1006;17.98;
1631715000.00000;4.285;0.07733;4.221;3.902;3.284;2.462;1.95;0;197;201.3;199.9;994.1;1006;18.04;
1631715600.00000;3.459;0.06598;3.394;3.252;3.094;2.812;2.373;0.0001667;205;205.2;203.5;994.1;1005;18.19;
1631716200.00000;3.449;0.0579;3.372;3.232;3.08;2.814;2.047;0;209.8;210.2;204.6;994.1;1005;18.22;
1631716800.00000;3.677;0.05496;3.609;3.396;3.216;2.808;2.102;0;208.1;214.5;213.1;994.1;1005;18.22;
1631717400.00000;3.283;0.01621;3.234;3.048;2.693;2.396;1.795;0;208.6;216.7;214.5;994.1;1005;18.23;
1631718000.00000;3.148;0.04183;3.082;2.812;2.34;1.852;1.392;0;201.6;200.7;197.6;994;1005;18.24;
1631718600.00000;2.981;0.06112;2.916;2.845;2.621;2.093;1.519;0;184.2;180.5;176;993.8;1005;18.28;
1631719200.00000;3.208;0.07916;3.131;3.098;2.908;2.479;1.71;0;163.3;159.5;153.7;993.6;1005;18.28;
1631719800.00000;2.714;0.01004;2.634;2.59;2.419;2.13;1.514;0;168.3;175;172.4;993.7;1005;18.38;
1631720400.00000;2.609;0;2.541;2.409;2.253;2.024;1.515;0;189.6;196;197;993.9;1005;18.59;
1631721000.00000;2.528;0.01601;2.436;2.287;2.285;2.147;1.814;0;205.9;202.9;205.8;994;1005;18.67;
1631721600.00000;3.27;0.06394;3.215;2.915;2.837;2.691;2.185;0;215.3;220.3;216.6;994;1005;18.55;
1631722200.00000;3.67;0.06254;3.617;3.257;2.855;2.496;1.872;0;212.5;200.5;195.9;993.9;1005;18.59;
1631722800.00000;3.416;0.09042;3.354;3.138;2.901;2.43;1.609;0;205.4;188;181.6;993.8;1005;18.68;
1631723400.00000;3.182;1.946;3.122;3.058;3.019;2.399;1.506;0;202.4;193.3;192.4;993.7;1005;18.7;
1631724000.00000;2.854;1.21;2.794;2.717;2.567;1.828;1.128;0;208.6;200.9;199;993.7;1005;18.72;
1631724600.00000;3.256;0.1609;3.187;3.188;2.947;2.183;1.263;0;202.2;197.2;191.9;993.7;1005;18.75;
1631725200.00000;3.442;0.2046;3.381;3.386;3.142;2.242;1.388;0;201.4;185.8;179.7;993.7;1005;18.72;
1631725800.00000;3.725;0.2148;3.673;3.596;3.659;2.7;1.611;0;204.9;187.5;182.1;993.8;1005;18.67;
1631726400.00000;3.886;0.2237;3.83;3.751;3.731;2.794;1.745;0;206.3;188.5;181.7;993.8;1005;18.71;
1631727000.00000;4.34;0.2273;4.292;3.956;3.694;2.769;1.755;0;215.6;197.5;191.7;993.9;1005;18.73;
1631727600.00000;5.51;0.3478;5.362;5.191;4.545;3.598;2.956;0.0001667;262.7;268.9;267.4;994;1005;18.6;
1631728200.00000;5.47;0.1852;5.045;5.065;4.291;3.357;2.604;0;311.7;320.9;315.9;994.2;1006;18.05;
1631728800.00000;5.276;0.1615;5.028;4.641;3.742;2.679;2.187;0;310.6;320.2;317.8;994.3;1006;17.97;
1631729400.00000;6.239;0.2013;6.188;5.377;4.128;3.284;2.52;0;293.2;306.8;304.1;994.3;1006;18;
1631730000.00000;6.806;0.2807;6.852;5.905;5.047;3.959;3.202;0;291.2;298.9;295.4;994.3;1006;17.9;
